Class	ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
ORF	gene4926	orf03225	96	0	0	0	0	0	0	0	0
ORF	gene4927	orf03226	168	0	34.7121	0	0	0	0	0	0
ORF	gene4928	orf03227	126	0	0	0	0	0	0	0	0
ORF	gene4929	orf03228	255	0	68.6074	0	0	217.73	0	0	0
ORF	gene4930	orf03229	198	0	58.9054	0	0	93.4698	0	0	0
ORF	gene4931	orf03230	273	0	42.7226	0	0	0	0	0	0
ORF	gene4932	orf03231	150	0	0	0	0	0	0	0	0
ORF	gene4933	orf03232	129	0	0	0	0	0	0	0	0
ORF	gene4934	orf03233	375	0	31.102	0	0	49.352	0	0	0
ORF	gene4935	orf03234	204	0	0	0	0	0	87.1976	0	0
ORF	gene4936	orf03235	279	0	0	0	250.72	66.3334	382.544	0	161.34
ORF	gene4937	orf03236	189	0	92.5656	0	0	0	0	0	0
ORF	gene4938	orf03237	267	0	21.8413	0	0	34.6573	0	0	0
ORF	gene4939	orf03238	156	0	0	0	0	0	0	0	0
ORF	gene4940	orf03239	156	0	0	0	0	0	0	0	0
ORF	gene4941	orf03240	207	0	28.1721	0	0	0	0	0	0
ORF	gene4942	orf03241	315	0	18.5131	0	0	0	0	0	0
ORF	gene4943	orf03242	303	0	76.9852	0	0	61.0793	0	0	0
ORF	gene4944	orf03243	360	0	16.199	0	0	0	0	0	0
ORF	gene4945	orf03244	180	0	0	0	0	0	0	0	0
ORF	gene4946	orf03245	249	0	0	0	0	37.1627	0	0	0
ORF	gene4947	orf03246	135	0	0	0	0	0	0	0	0
ORF	gene4948	orf03247	171	0	0	0	0	0	0	0	0
ORF	gene4949	orf03248	417	0	27.9695	0	0	22.1907	0	45.2122	0
ORF	gene4950	orf03249	309	0	94.363	0	0	29.9466	0	0	0
ORF	gene4951	orf03250	207	0	197.205	0	0	134.109	0	91.0796	0
ORF	gene4952	orf03251	267	0	21.8413	0	0	34.6573	0	0	0
ORF	gene4953	orf03252	321	0	0	0	0	28.8271	0	0	0
ORF	gene4954	orf03253	231	0	25.2452	0	0	0	0	0	0
ORF	gene4955	orf03254	354	0	16.4735	0	0	26.1399	0	0	0
ORF	gene4956	orf03255	174	0	0	0	0	53.1811	0	0	0
ORF	gene4957	orf03256	333	0	17.5124	0	0	55.5766	0	0	0
ORF	gene4958	orf03257	339	0	0	100.262	0	0	0	0	0
ORF	gene4959	orf03258	198	0	0	0	0	46.7349	0	0	0
ORF	gene4960	orf03259	309	0	37.7452	0	0	0	0	0	0
ORF	gene4961	orf03260	288	0	20.2487	0	0	32.1302	0	0	0
ORF	gene4962	orf03261	150	0	0	0	0	61.6901	0	0	0
ORF	gene4963	orf03262	177	0	0	0	0	0	0	0	0
ORF	gene4964	orf03263	108	0	0	0	0	0	0	0	0
ORF	gene4965	orf03264	174	0	33.5151	0	0	53.1811	0	0	0
ORF	gene4966	orf03265	216	0	53.9966	0	0	85.6806	0	0	0
ORF	gene4967	orf03266	234	0	0	0	0	0	0	0	0
ORF	gene4968	orf03267	207	0	0	0	0	0	0	0	0
ORF	gene4969	orf03268	180	0	0	0	0	0	0	0	0
ORF	gene4970	orf03269	327	0	17.8337	0	0	28.2982	0	0	0
ORF	gene4971	orf03270	234	0	24.9215	0	0	0	0	0	0
ORF	gene4972	orf03271	183	0	0	0	0	0	0	0	0
ORF	gene4973	orf03272	648	0	53.9966	0	0	57.1204	0	29.0949	0
ORF	gene4974	orf03273	288	0	0	0	0	32.1302	0	0	0
ORF	gene4975	orf03274	207	0	0	0	0	0	0	0	0
ORF	gene4976	orf03275	234	0	74.7645	0	0	0	0	0	0
ORF	gene4977	orf03276	144	0	0	0	0	0	0	0	0
ORF	gene4978	orf03277	144	0	0	0	0	0	0	0	0
ORF	gene4979	orf03278	306	0	19.0576	0	0	0	0	0	0
ORF	gene4980	orf03279	321	0	18.1671	0	0	0	0	0	0
ORF	gene4981	orf03280	393	0	14.8388	86.4858	0	47.0916	0	0	114.539
ORF	gene4982	orf03281	189	0	30.8552	0	0	0	0	0	0
ORF	gene4983	orf03282	294	0	59.5064	0	0	0	0	0	0
ORF	gene4984	orf03283	276	0	42.2582	0	0	33.5272	0	0	0
ORF	gene4985	orf03284	153	0	0	0	0	0	0	0	0
ORF	gene4986	orf03285	234	0	0	0	0	39.5449	0	0	0
ORF	gene4987	orf03286	216	0	0	0	0	0	0	0	0
ORF	gene4988	orf03287	126	0	0	0	0	0	0	0	0
ORF	gene4989	orf03288	234	0	0	0	0	0	0	0	0
ORF	gene4990	orf03289	192	0	0	0	0	0	0	0	0
ORF	gene4991	orf03290	183	0	0	0	0	0	0	0	0
ORF	gene4992	orf03291	393	0	44.5163	0	0	47.0916	0	0	0
ORF	gene4993	orf03292	174	0	0	0	0	0	0	0	0
ORF	gene4994	orf03293	159	0	0	0	0	0	0	0	0
ORF	gene4995	orf03294	180	0	0	0	0	0	0	0	0
ORF	gene4996	orf03295	723	0	24.1976	0	0	63.9938	0	0	0
ORF	gene4997	orf03296	237	0	0	0	0	0	0	0	0
ORF	gene4998	orf03297	207	0	0	0	0	0	0	0	0
ORF	gene4999	orf03298	216	0	0	0	0	0	0	0	0
ORF	gene5000	orf03299	138	0	0	0	0	0	0	0	0
ORF	gene5001	orf03300	342	0	17.0516	0	0	27.057	0	0	0
ORF	gene5002	orf03301	183	0	0	0	0	0	0	0	0
ORF	gene5003	orf03302	348	0	16.7576	0	0	0	0	0	0
ORF	gene5004	orf03303	378	0	15.4276	0	0	0	0	0	0
ORF	gene5005	orf03304	495	0	35.3432	0	0	37.3879	35.936	0	0
ORF	gene5006	orf03305	210	0	0	0	0	0	0	0	0
ORF	gene5007	orf03306	165	0	0	0	0	0	0	0	0
ORF	gene5008	orf03307	201	139.235	29.0131	0	0	46.0374	0	0	0
ORF	gene5009	orf03308	174	0	0	0	0	0	0	0	0
ORF	gene5010	orf03309	141	0	0	0	0	0	0	0	0
ORF	gene5011	orf03310	276	0	0	0	0	33.5272	0	0	0
ORF	gene5012	orf03311	228	0	0	0	0	0	0	0	0
ORF	gene5013	orf03312	246	0	0	0	0	37.6159	0	0	0
ORF	gene5014	orf03313	204	0	28.5864	0	0	45.3603	0	0	0
ORF	gene5015	orf03314	159	0	0	0	0	0	0	0	0
ORF	gene5016	orf03315	222	0	26.2686	0	0	0	0	0	0
ORF	gene5017	orf03316	123	0	0	0	0	0	0	0	0
ORF	gene5018	orf03317	417	0	55.9389	0	0	0	0	0	0
ORF	gene5019	orf03318	177	0	0	0	0	0	0	0	0
ORF	gene5020	orf03319	153	0	0	0	0	0	0	0	0
tRNA	gene5021	trnG-GCC	76	0	0	0	0	0	0	0	0
ORF	gene5022	orf03321	414	0	0	0	0	44.7029	0	0	0
ORF	gene5023	orf03322	180	0	64.7959	0	0	51.4084	0	0	0
ORF	gene5024	orf03323	192	0	0	0	0	0	0	0	0
ORF	gene5025	orf03324	111	0	0	0	0	0	0	0	0
ORF	gene5026	orf03325	216	0	0	0	0	0	0	0	0
ORF	gene5027	orf03326	183	0	0	0	0	0	0	0	0
ORF	gene5028	orf03327	165	0	0	0	0	0	0	0	0
ORF	gene5029	orf03328	231	0	0	0	0	0	0	0	0
ORF	gene5030	orf03329	156	0	0	0	0	0	0	0	0
ORF	gene5031	orf03330	141	0	0	0	0	0	0	0	0
ORF	gene5032	orf03331	132	0	0	0	0	0	0	142.829	0
ORF	gene5033	orf03332	363	0	0	0	0	25.4918	0	0	0
ORF	gene5034	orf03333	309	0	0	0	0	29.9466	0	0	145.676
ORF	gene5035	orf03334	126	0	0	0	0	0	0	0	0
ORF	gene5036	orf03335	162	0	0	0	0	0	0	0	0
ORF	gene5037	orf03336	159	0	0	0	0	58.1982	0	0	0
ORF	gene5038	orf03337	342	0	17.0516	0	0	27.057	52.0126	0	0
ORF	gene5039	orf03338	177	0	0	0	0	52.2797	0	0	0
ORF	gene5040	orf03339	120	0	0	0	0	0	0	0	0
ORF	gene5041	orf03340	435	64.3359	53.6242	0	321.613	42.5449	40.8927	0	0
ORF	gene5042	orf03341	153	0	0	0	0	0	0	0	0
ORF	gene5043	orf03342	126	0	0	0	0	0	0	0	0
ORF	gene5044	orf03343	162	0	0	0	0	0	0	0	0
ORF	gene5045	orf03344	177	0	0	0	0	0	0	0	0
ORF	gene5046	orf03345	213	0	164.271	0	0	86.8874	0	0	0
ORF	gene5047	orf03346	138	0	0	0	0	0	0	0	0
ORF	gene5048	orf03347	168	0	0	0	0	55.0804	0	0	0
ORF	gene5049	orf03348	237	0	24.606	0	0	117.133	0	0	0
mRNA	gene5050	psaA-3	540	0	75.5952	0	0	137.089	0	0	0
ORF	gene5051	orf03350	255	0	22.8691	0	0	36.2883	0	0	0
ORF	gene5052	orf03351	306	0	0	0	0	30.2402	0	0	0
ORF	gene5053	orf03352	330	0	17.6716	0	0	56.0819	0	0	0
ORF	gene5054	orf03353	147	0	0	0	0	0	0	0	0
ORF	gene5055	orf03354	339	0	0	0	0	0	0	0	0
ORF	gene5056	orf03355	246	0	0	0	0	0	0	0	0
ORF	gene5057	orf03356	162	0	0	0	0	0	0	0	0
ORF	gene5058	orf03357	117	0	0	0	0	0	0	0	0
ORF	gene5059	orf03358	195	0	29.9058	0	0	0	0	0	0
ORF	gene5060	orf03359	120	0	0	0	0	0	0	0	0
ORF	gene5061	orf03360	162	0	0	0	0	0	0	0	0
ORF	gene5062	orf03361	195	0	0	0	0	0	0	0	0
ORF	gene5063	orf03362	177	0	0	0	0	0	100.499	0	0
ORF	gene5064	orf03363	204	0	28.5864	0	0	0	0	0	0
ORF	gene5065	orf03364	282	0	0	0	0	32.8139	0	0	0
ORF	gene5066	orf03365	477	0	24.4513	0	0	0	0	0	0
ORF	gene5067	orf03366	114	0	0	0	0	0	0	0	0
ORF	gene5068	orf03367	351	0	16.6143	0	0	52.7265	0	0	0
ORF	gene5069	orf03368	342	0	34.1031	0	0	27.057	0	0	0
ORF	gene5070	orf03369	156	0	0	0	0	0	0	0	0
ORF	gene5071	orf03370	135	0	0	0	0	0	0	0	0
ORF	gene5072	orf03371	252	0	0	0	0	73.4405	0	0	0
ORF	gene5073	orf03372	162	0	0	0	0	19.0401	0	0	0
ORF	gene5074	orf03373	210	0	0	0	0	0	0	0	0
ORF	gene5075	orf03374	201	0	29.0131	0	0	0	0	0	0
ORF	gene5076	orf03375	237	0	0	0	0	0	0	0	0
ORF	gene5077	orf03376	408	0	57.1729	0	0	22.6802	0	0	0
ORF	gene5078	orf03377	210	0	0	0	0	0	0	0	0
ORF	gene5079	orf03378	387	72.3156	45.2064	0	0	119.554	0	0	0
ORF	gene5080	orf03379	99	0	0	0	0	0	0	0	0
ORF	gene5081	orf03380	396	0	58.9054	0	0	163.572	0	476.098	0
ORF	gene5082	orf03381	120	0	0	0	0	0	0	0	0
ORF	gene5083	orf03382	183	0	0	0	0	0	0	0	0
ORF	gene5084	orf03383	261	0	22.3434	0	0	70.9081	0	0	0
ORF	gene5085	orf03384	144	0	0	0	0	0	0	0	0
ORF	gene5086	orf03385	279	0	41.8038	0	0	33.1667	63.7574	0	0
ORF	gene5087	orf03386	144	0	0	0	0	0	0	0	0
ORF	gene5088	orf03387	168	0	0	0	0	0	0	0	0
ORF	gene5089	orf03388	456	0	204.619	149.074	0	223.221	0	41.3453	197.43
ORF	gene5090	orf03389	174	0	201.091	0	0	265.905	0	0	0
ORF	gene5091	orf03390	186	0	0	0	0	0	0	0	0
ORF	gene5092	orf03391	327	0	17.8337	0	641.75	56.5964	0	0	0
ORF	gene5093	orf03392	588	0	19.8355	0	0	15.7373	60.5045	0	0
ORF	gene5094	orf03393	195	0	0	0	0	0	0	0	0
ORF	gene5095	orf03394	201	0	29.0131	0	0	0	0	0	0
ORF	gene5096	orf03395	96	0	0	0	0	0	0	0	0
ORF	gene5097	orf03396	174	0	0	0	0	0	0	0	0
ORF	gene5098	orf03397	207	0	0	0	0	44.7029	0	0	0
ORF	gene5099	orf03398	162	0	0	0	0	0	0	0	0
ORF	gene5100	orf03399	168	0	0	0	0	0	0	0	0
ORF	gene5101	orf03400	138	0	0	0	0	0	0	0	0
ORF	gene5102	orf03401	285	0	0	0	0	0	0	0	0
ORF	gene5103	orf03402	666	168.085	35.0248	0	0	55.5766	26.7092	0	337.943
ORF	gene5104	orf03403	357	156.785	16.3351	0	0	51.8404	0	0	378.268
ORF	gene5105	orf03404	186	0	0	0	0	0	0	0	0
ORF	gene5106	orf03405	141	0	0	0	0	65.6277	0	0	0
ORF	gene5107	orf03406	261	0	0	260.451	0	0	0	0	172.467
ORF	gene5108	orf03407	183	0	0	0	0	0	0	0	0
ORF	gene5109	orf03408	174	0	33.5151	0	0	53.1811	0	0	0
ORF	gene5110	orf03409	180	0	32.398	0	0	0	0	0	0
ORF	gene5111	orf03410	210	0	27.7697	0	0	0	0	0	0
ORF	gene5112	orf03411	171	0	0	0	0	0	0	0	0
ORF	gene5113	orf03412	285	0	20.4619	0	0	32.4684	0	0	0
ORF	gene5114	orf03413	189	0	0	0	0	0	0	0	0
ORF	gene5115	orf03414	216	0	0	0	0	0	0	0	0
ORF	gene5116	orf03415	288	0	40.4974	0	0	0	0	0	0
mRNA	gene5117	rps3-2	246	0	189.647	0	0	291.718	0	0	0
ORF	gene5118	orf03417	195	0	3140.11	0	0	1898.16	0	0	0
mRNA	gene5119	nad7-3	189	0	524.538	0	0	489.604	0	0	0
ORF	gene5120	orf03419	339	1898.76	2356.74	1804.72	1031.72	1009.97	2361.28	1390.37	5045.81
ORF	gene5121	orf03420	264	0	0	0	0	0	0	0	0
ORF	gene5122	orf03421	300	0	0	0	0	61.6901	0	0	0
ORF	gene5123	orf03422	186	0	31.3529	0	0	0	0	0	0
ORF	gene5124	orf03423	222	0	262.686	0	0	208.412	0	0	0
ORF	gene5125	orf03424	222	0	288.955	153.103	0	250.095	80.1275	0	0
ORF	gene5126	orf03425	258	0	158.223	131.74	0	35.8663	0	0	0
ORF	gene5127	orf03426	291	0	120.24	0	0	63.598	0	0	0
ORF	gene5128	orf03427	312	0	130.838	0	0	59.3174	0	0	0
ORF	gene5129	orf03428	255	0	137.215	0	0	36.2883	0	0	0
ORF	gene5130	orf03429	285	0	122.771	0	0	129.874	62.4151	0	0
ORF	gene5131	orf03430	177	0	0	0	0	0	0	0	0
ORF	gene5132	orf03431	168	0	0	0	0	0	0	0	0
ORF	gene5133	orf03432	165	0	70.6864	0	0	112.164	0	0	0
ORF	gene5134	orf03433	213	0	0	0	0	0	0	0	0
ORF	gene5135	orf03434	228	0	153.464	0	0	0	0	0	0
ORF	gene5136	orf03435	231	0	50.4903	0	0	40.0585	0	0	0
ORF	gene5137	orf03436	201	0	0	0	0	0	0	0	0
ORF	gene5138	orf03437	102	0	0	0	0	0	0	0	0
ORF	gene5139	orf03438	231	0	25.2452	0	0	0	0	0	0
ORF	gene5140	orf03439	366	0	31.8668	0	0	0	0	0	0
ORF	gene5141	orf03440	135	0	0	0	0	0	0	0	0
ORF	gene5142	orf03441	207	0	56.3443	0	0	44.7029	0	0	0
ORF	gene5143	orf03442	264	0	66.2685	0	0	52.5768	0	0	0
ORF	gene5144	orf03443	351	0	49.843	0	0	131.816	0	0	0
ORF	gene5145	orf03444	249	0	23.4202	0	0	185.813	0	0	0
ORF	gene5146	orf03445	177	0	32.9471	0	0	52.2797	0	0	0
ORF	gene5147	orf03446	180	0	0	0	0	0	0	0	0
ORF	gene5148	orf03447	198	0	29.4527	0	0	93.4698	0	0	0
ORF	gene5149	orf03448	162	0	0	0	0	0	0	0	0
ORF	gene5150	orf03449	117	0	0	0	0	0	0	0	0
ORF	gene5151	orf03450	198	0	29.4527	0	0	0	179.68	0	0
ORF	gene5152	orf03451	210	0	27.7697	0	0	132.193	84.7063	0	0
ORF	gene5153	orf03452	261	107.227	156.404	0	0	248.178	68.1545	0	0
ORF	gene5154	orf03453	168	0	0	0	0	55.0804	0	0	0
mRNA	gene5155	ymf40	1407	19.8906	33.1578	0	0	39.4606	0	0	0
ORF	gene5156	orf03455	243	0	71.9955	0	0	190.401	0	0	0
ORF	gene5157	orf03456	231	0	984.561	0	0	801.17	0	0	0
ORF	gene5158	orf03457	204	0	57.1729	0	0	0	0	0	0
ORF	gene5159	orf03458	777	72.0364	405.287	306.206	0	464.462	68.6808	0	173.799
ORF	gene5160	orf03459	384	0	273.358	0	0	216.879	0	0	0
ORF	gene5161	orf03460	231	0	75.7355	0	0	0	0	0	0
ORF	gene5162	orf03461	243	0	0	0	0	38.0803	0	0	0
ORF	gene5163	orf03462	138	0	42.2582	0	0	0	0	0	0
ORF	gene5164	orf03463	267	0	43.6826	0	0	138.629	0	0	0
ORF	gene5165	orf03464	198	0	0	0	0	0	0	0	0
ORF	gene5166	orf03465	159	0	0	0	0	0	0	0	0
ORF	gene5167	orf03466	318	0	183.385	106.883	0	116.396	0	474.301	141.553
ORF	gene5168	orf03467	297	0	333.797	114.441	235.524	218.096	59.8933	126.959	0
tRNA	gene5169	trnW-CCA	74	0	0	0	0	0	0	0	0
ORF	gene5170	orf03469	276	0	21.1291	0	0	67.0544	0	0	0
ORF	gene5171	orf03470	255	0	0	0	0	36.2883	0	0	0
ORF	gene5172	orf03471	318	0	0	0	0	29.0991	0	0	0
ORF	gene5173	orf03472	270	0	43.1973	0	0	34.2723	0	0	0
ORF	gene5174	orf03473	267	0	21.8413	0	0	0	0	0	0
ORF	gene5175	orf03474	123	0	0	0	0	0	0	0	0
ORF	gene5176	orf03475	255	0	0	0	0	0	0	0	0
ORF	gene5177	orf03476	516	0	56.5081	0	0	17.9332	0	0	0
ORF	gene5178	orf03477	354	0	0	0	0	26.1399	0	0	0
ORF	gene5179	orf03478	321	0	18.1671	0	0	28.8271	0	0	140.23
ORF	gene5180	orf03479	231	0	0	0	0	40.0585	0	0	0
ORF	gene5181	orf03480	348	0	0	0	0	53.1811	0	0	0
ORF	gene5182	orf03481	213	0	0	0	0	0	0	0	0
ORF	gene5183	orf03482	123	0	0	0	0	0	0	0	0
ORF	gene5184	orf03483	189	0	30.8552	0	0	48.9604	0	0	0
ORF	gene5185	orf03484	186	0	0	0	0	0	0	0	0
ORF	gene5186	orf03485	312	0	74.7645	0	0	29.6587	0	0	0
ORF	gene5187	orf03486	153	0	0	0	0	0	0	0	0
ORF	gene5188	orf03487	156	0	0	0	0	0	0	0	0
ORF	gene5189	orf03488	213	0	0	0	0	0	0	0	0
ORF	gene5190	orf03489	138	0	0	0	0	0	0	0	0
ORF	gene5191	orf03490	114	0	0	0	0	0	0	0	0
ORF	gene5192	orf03491	249	0	0	0	0	0	0	0	0
ORF	gene5193	orf03492	153	0	0	0	0	60.4804	0	0	0
ORF	gene5194	orf03493	279	0	146.313	0	0	33.1667	0	0	0
ORF	gene5195	orf03494	378	0	77.138	89.9177	0	73.4405	0	0	0
ORF	gene5196	orf03495	216	0	107.993	0	0	0	0	0	0
ORF	gene5197	orf03496	150	0	0	0	0	61.6901	0	0	0
ORF	gene5198	orf03497	141	0	0	0	0	0	0	0	0
ORF	gene5199	orf03498	201	0	0	0	0	0	0	0	0
ORF	gene5200	orf03499	303	0	19.2463	0	0	0	0	0	0
ORF	gene5201	orf03500	177	0	0	0	0	0	0	0	0
ORF	gene5202	orf03501	186	0	0	0	0	0	0	0	0
ORF	gene5203	orf03502	267	0	0	0	0	0	0	0	0
ORF	gene5204	orf03503	324	0	233.985	0	0	199.921	0	0	0
ORF	gene5205	orf03504	384	0	242.985	88.5128	0	96.3907	0	0	0
ORF	gene5206	orf03505	156	0	0	0	0	0	0	0	0
ORF	gene5207	orf03506	201	0	116.052	0	0	0	0	0	0
ORF	gene5208	orf03507	222	0	26.2686	0	0	41.6825	0	0	0
ORF	gene5209	orf03508	318	0	18.3385	0	0	87.2972	0	0	0
ORF	gene5210	orf03509	96	0	0	0	0	0	0	0	0
ORF	gene5211	orf03510	501	0	23.28	0	0	18.4701	0	0	0
ORF	gene5212	orf03511	150	0	0	0	0	61.6901	0	0	0
ORF	gene5213	orf03512	300	0	58.3163	0	0	61.6901	0	0	0
ORF	gene5214	orf03513	225	0	0	0	0	82.2534	0	0	0
ORF	gene5215	orf03514	153	0	0	0	0	60.4804	0	0	0
ORF	gene5216	orf03515	225	0	0	0	0	41.1267	0	0	0
ORF	gene5217	orf03516	180	0	0	0	0	0	0	0	0
ORF	gene5218	orf03517	183	0	0	0	0	50.5656	0	0	0
ORF	gene5219	orf03518	300	0	19.4388	0	0	30.845	0	0	0
ORF	gene5220	orf03519	336	0	52.0681	0	0	27.5402	0	0	0
ORF	gene5221	orf03520	129	0	0	0	0	0	0	0	0
ORF	gene5222	orf03521	258	0	0	0	0	0	0	0	0
ORF	gene5223	orf03522	180	0	0	0	0	0	0	0	0
ORF	gene5224	orf03523	150	0	0	0	0	0	0	0	0
ORF	gene5225	orf03524	162	0	0	0	0	0	0	0	0
ORF	gene5226	orf03525	153	0	38.1152	0	0	0	0	0	0
ORF	gene5227	orf03526	168	0	34.7121	0	0	55.0804	0	0	0
ORF	gene5228	orf03527	234	0	49.843	0	0	0	0	0	0
ORF	gene5229	orf03528	288	0	40.4974	0	0	32.1302	0	0	0
ORF	gene5230	orf03529	243	0	0	0	0	0	0	0	0
ORF	gene5231	orf03530	216	0	0	0	0	0	0	0	0
ORF	gene5232	orf03531	258	216.947	45.2064	0	0	0	0	0	0
ORF	gene5233	orf03532	297	0	39.2702	0	0	31.1566	0	0	0
ORF	gene5234	orf03533	255	0	0	0	0	72.5765	0	0	0
ORF	gene5235	orf03534	276	0	21.1291	0	0	100.582	0	0	0
ORF	gene5236	orf03535	186	0	0	0	0	0	0	0	0
ORF	gene5237	orf03536	282	0	41.3591	0	0	65.6277	0	0	0
ORF	gene5238	orf03537	165	0	0	0	0	0	0	0	0
ORF	gene5239	orf03538	300	0	19.4388	0	0	154.225	118.589	0	0
ORF	gene5240	orf03539	156	0	0	0	0	0	0	0	0
ORF	gene5241	orf03540	336	0	86.7802	0	0	110.161	0	0	0
ORF	gene5242	orf03541	117	0	0	0	0	0	0	0	0
ORF	gene5243	orf03542	174	0	0	0	0	0	0	0	0
ORF	gene5244	orf03543	303	0	19.2463	0	0	91.6189	0	0	0
ORF	gene5245	orf03544	102	0	0	0	0	0	0	0	0
ORF	gene5246	orf03545	408	68.5935	71.4661	0	0	68.0405	43.5988	0	0
ORF	gene5247	orf03546	135	0	0	0	0	0	0	0	0
ORF	gene5248	orf03547	237	0	0	0	0	78.0887	0	0	0
rRNA	gene5249	rrn18-3	1769	42385.5	84608	54501.6	81803.6	65535	45910.1	133812	41269.1
ORF	gene5250	orf03549	261	0	335.151	0	0	283.632	68.1545	0	0
ORF	gene5251	orf03550	150	0	0	0	0	0	0	0	0
ORF	gene5252	orf03551	162	0	0	0	0	0	0	0	0
ORF	gene5253	orf03552	363	0	112.456	0	0	50.9835	0	0	0
ORF	gene5254	orf03553	276	0	21.1291	0	0	0	0	0	0
tRNA	gene5255	trnN-GUU	72	0	0	0	0	0	0	0	0
ORF	gene5256	orf03555	222	0	26.2686	0	0	0	0	0	0
tRNA	gene5257	trnY-GUA-2	84	0	0	0	0	0	0	0	0
ORF	gene5258	orf03557	189	0	0	0	0	0	0	0	0
ORF	gene5259	orf03558	165	0	0	0	0	0	0	0	0
ORF	gene5260	orf03559	120	0	0	0	0	0	0	0	0
ORF	gene5261	orf03560	300	0	58.3163	0	0	61.6901	0	0	0
ORF	gene5262	orf03561	222	0	52.5372	0	0	41.6825	0	0	0
ORF	gene5263	orf03562	210	0	0	0	0	0	0	0	0
ORF	gene5264	orf03563	192	0	0	0	0	0	0	0	0
ORF	gene5265	orf03564	114	0	0	0	0	0	0	0	0
ORF	gene5266	orf03565	306	0	133.403	0	0	30.2402	0	0	0
ORF	gene5267	orf03566	342	0	204.619	0	204.534	216.456	52.0126	0	0
ORF	gene5268	orf03567	537	0	456.105	0	0	344.637	66.2507	0	83.8249
ORF	gene5269	orf03568	201	0	58.0262	0	0	230.187	0	0	0
ORF	gene5270	orf03569	450	186.574	5520.61	906.371	932.677	3063.94	909.181	1508.28	1000.31
ORF	gene5271	orf03570	285	2553.12	3779.13	2504.45	1472.65	2017.45	1621.36	3307.63	7423.35
ORF	gene5272	orf03571	207	0	0	0	0	0	0	0	0
ORF	gene5273	orf03572	291	0	0	0	0	0	0	0	0
ORF	gene5274	orf03573	282	0	20.6795	0	0	0	0	0	0
ORF	gene5275	orf03574	141	0	0	0	0	0	0	0	0
ORF	gene5276	orf03575	255	0	68.6074	0	0	0	0	0	0
ORF	gene5277	orf03576	462	0	75.7355	0	0	40.0585	0	0	0
ORF	gene5278	orf03577	261	0	134.06	0	0	0	0	0	0
ORF	gene5279	orf03578	138	0	0	0	0	0	0	0	0
ORF	gene5280	orf03579	162	0	35.9977	0	0	0	0	0	0
ORF	gene5281	orf03580	144	0	0	0	0	0	0	0	0
ORF	gene5282	orf03581	141	0	0	0	0	0	0	0	0
ORF	gene5283	orf03582	120	0	0	0	0	0	0	0	0
ORF	gene5284	orf03583	336	0	34.7121	0	0	27.5402	0	0	0
ORF	gene5285	orf03584	177	0	0	0	0	0	0	0	0
ORF	gene5286	orf03585	207	0	0	0	0	0	0	0	0
ORF	gene5287	orf03586	303	0	19.2463	0	0	0	0	0	0
ORF	gene5288	orf03587	588	142.786	138.848	115.609	0	173.11	0	0	153.109
ORF	gene5289	orf03588	216	0	0	0	0	0	0	0	0
ORF	gene5290	orf03589	198	0	29.4527	0	0	0	0	0	0
ORF	gene5291	orf03590	120	0	0	0	0	0	0	0	0
ORF	gene5292	orf03591	153	0	0	0	0	0	0	0	0
ORF	gene5293	orf03592	225	0	0	0	0	0	0	0	0
ORF	gene5294	orf03593	132	0	0	0	0	0	0	0	0
ORF	gene5295	orf03594	393	0	14.8388	0	0	0	45.2629	0	0
ORF	gene5296	orf03595	138	0	0	0	0	0	0	0	0
ORF	gene5297	orf03596	345	0	101.42	0	202.756	0	0	0	0
ORF	gene5298	orf03597	324	0	35.9977	0	0	0	0	0	0
ORF	gene5299	orf03598	228	0	51.1547	0	0	0	0	0	0
ORF	gene5300	orf03599	153	0	0	0	0	0	0	0	0
ORF	gene5301	orf03600	129	0	0	0	0	0	0	0	0
ORF	gene5302	orf03601	228	0	25.5773	0	0	40.5856	0	0	0
ORF	gene5303	orf03602	648	0	44.9972	0	0	57.1204	0	0	0
ORF	gene5304	orf03603	327	0	0	0	0	28.2982	0	0	0
ORF	gene5305	orf03604	486	0	47.997	0	0	57.1204	0	0	0
ORF	gene5306	orf03605	303	0	96.2315	0	0	91.6189	0	0	0
ORF	gene5307	orf03606	129	0	0	0	0	0	0	0	0
ORF	gene5308	orf03607	237	0	49.2121	0	0	0	0	0	0
ORF	gene5309	orf03608	222	0	105.074	0	0	41.6825	0	0	0
ORF	gene5310	orf03609	201	0	0	0	0	46.0374	0	0	0
ORF	gene5311	orf03610	315	0	74.0525	0	0	88.1286	0	0	0
ORF	gene5312	orf03611	177	0	0	0	0	0	0	0	0
ORF	gene5313	orf03612	264	0	0	0	0	0	0	0	0
ORF	gene5314	orf03613	99	0	0	0	0	0	0	0	0
ORF	gene5315	orf03614	144	0	0	0	0	0	0	0	0
ORF	gene5316	orf03615	129	0	0	0	0	0	0	0	0
ORF	gene5317	orf03616	243	0	0	0	0	0	0	0	0
ORF	gene5318	orf03617	180	0	0	0	0	0	0	0	0
ORF	gene5319	orf03618	96	0	0	0	0	0	0	0	0
ORF	gene5320	orf03619	174	0	0	0	0	0	0	0	0
ORF	gene5321	orf03620	147	0	0	0	0	0	0	0	0
ORF	gene5322	orf03621	219	0	26.6285	0	0	0	0	0	0
ORF	gene5323	orf03622	324	0	17.9989	0	0	28.5602	0	0	0
